,total_points_prev,current_gw,assists,big_chances_created,clean_sheets,clearances_blocks_interceptions,dribbles,errors_leading_to_goal,ict_index,key_passes,penalties_missed,penalties_saved,position_number,total_points,prediction
3757,2,26,0,0,0.5,5.65,1.45,0,2.2,0.15,0,0,2,4.15,2.396984816
3758,0,27,0,0,0.35,6.3,1,0,2.395,0.1,0,0,2,3.7,2.216531754
3759,1,28,0,0,0.15,4.55,0.85,0,2.455,0.05,0,0,2,1.95,1.889780998
3760,1,29,0,0,0.1,4.25,0.5,0,2.42,0.4,0,0,2,1.55,1.689637542
3761,6,30,0,0,0.05,3.4,0.65,0,2.99,0.7,0,0,2,1.3,2.116970062
3762,1,31,0,0,0.4,2.9,0.8,0,3.01,0.85,0,0,2,2.95,2.211562157
3763,0,32,0,0,0.3,3.7,1.3,0,2.585,0.55,0,0,2,2.45,1.945411205
3764,0,33,0,0,0.15,3.15,1.25,0,1.605,0.3,0,0,2,1.35,1.226112723
3765,5,34,0,0,0.1,3.35,0.75,0,1.31,0.15,0,0,2,0.8,1.353840947
3766,1,35,0,0,0.45,5.35,0.4,0,2.09,0.05,0,0,2,2.4,2.167493343
3767,2,36,0,0,0.3,5.05,0.2,0,1.6,0,0,0,2,1.95,1.745833516
3768,1,37,0,0,0.15,6.1,0.05,0,2.57,0,0,0,2,1.85,2.078894138
3769,0,6,0,0,0,0.15,0,0,0.06,0,0,0,2,0,0.125058204
3770,0,7,0,0,0,1.6,0,0,0.32,0,0,0,2,0,0.161256596
3771,0,8,0,0,0,1.2,0,0,0.24,0,0,0,2,0,0.125058204
3772,0,9,0,0,0,0.6,0,0,0.12,0,0,0,2,0,0.125058204
3773,0,10,0,0,0,0.4,0,0,0.08,0,0,0,2,0,0.125058204
3774,0,11,0,0,0,0.2,0,0,0.04,0,0,0,2,0,0.125058204
3775,1,12,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3776,0,13,0,0,0,0,0,0,0.28,0,0,0,2,0.4,0.125058204
3777,0,14,0,0,0,0,0,0,0.21,0,0,0,2,0.3,0.125058204
3778,0,15,0,0,0,0,0,0,0.105,0,0,0,2,0.15,0.125058204
3779,0,16,0,0,0,0,0,0,0.07,0,0,0,2,0.1,0.125058204
3780,1,17,0,0,0,0,0,0,0.035,0,0,0,2,0.05,0.125058204
3781,0,18,0,0,0,0.8,0,0,0.32,0,0,0,2,0.4,0.125058204
3782,6,19,0,0,0,0.6,0,0,0.24,0,0,0,2,0.3,0.439150482
3783,1,20,0,0,0.4,2.7,0,0,1.48,0,0,0,2,2.55,1.503334641
3784,0,21,0,0,0.3,2.4,0,0,1.14,0,0,0,2,2.3,1.098155737
3785,0,22,0,0,0.15,1.3,0,0,0.58,0,0,0,2,1.25,0.501912892
3786,1,23,0,0,0.1,0.75,0,0,0.355,0,0,0,2,0.75,0.332410097
3787,1,24,0,0,0.05,2.4,0,0,1.18,0,0,0,2,0.8,0.85010004
3788,6,25,0,0,0,3.15,0.4,0,1.755,0,0,0,2,0.75,1.497279167
3789,2,26,0,0,0.4,2.35,0.3,0,1.565,0,0,0,2,2.85,1.606139302
3790,0,27,0,0,0.3,4.2,0.15,0,1.915,0,0,0,2,2.85,1.686575294
3791,0,28,0,0,0.15,2.9,0.1,0,1.26,0,0,0,2,1.65,1.019900441
3792,0,29,0,0,0.1,1.35,0.05,0,0.595,0,0,0,2,0.95,0.46122703
3793,7,30,0,0,0.05,2.75,0,0,0.735,0,0,0,2,0.5,1.045623183
3794,1,31,0,0,0.4,4.25,0,0,1.25,0,0,0,2,2.9,1.540437818
3795,0,32,0,0,0.3,3.75,0,0,1.525,0,0,0,2,2.5,1.442163229
3796,0,33,0,0,0.15,4.7,0,0,1.5,0,0,0,2,1.35,1.312386632
3797,6,34,0,0,0.1,4.3,0.4,0,1.33,0,0,0,2,0.85,1.527656317
3798,1,35,0,0,0.45,3.6,0.3,0,1.025,0,0,0,2,2.85,1.452137232
3799,2,36,0,0,0.3,5.3,0.15,0,2.035,0.4,0,0,2,2.25,1.911302209
3800,1,37,0,0,0.15,4.65,0.1,0,2.325,0.7,0,0,2,2,1.675205708
3801,0,6,0,0,0,1.2,0,0,0.4,0,0,0,2,0,0.16427663
3802,0,7,0,0,0,1.3,0,0,0.38,0,0,0,2,0,0.164460391
3803,0,8,0,0,0,0.75,0,0,0.21,0,0,0,2,0,0.125058204
3804,1,9,0,0,0,0.45,0,0,0.13,0,0,0,2,0,0.125058204
3805,0,10,0,0,0,1.05,0,0,0.19,0,0,0,2,0.4,0.125058204
3806,0,11,0,0,0,0.65,0,0,0.1,0,0,0,2,0.3,0.125058204
3807,0,12,0,0,0,0.3,0,0,0.045,0,0,0,2,0.15,0.125058204
3808,0,13,0,0,0,0.2,0,0,0.03,0,0,0,2,0.1,0.125058204
3809,0,14,0,0,0,0.1,0,0,0.015,0,0,0,2,0.05,0.125058204
3810,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3811,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3812,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3813,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3814,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3815,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3816,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3817,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3818,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3819,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3820,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3821,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3822,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3823,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3824,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3825,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3826,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3827,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3828,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3829,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3830,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3831,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3832,0,37,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3833,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3834,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3835,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3836,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3837,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3838,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3839,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3840,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3841,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3842,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3843,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3844,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3845,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3846,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3847,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3848,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3849,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3850,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3851,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3852,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3853,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3854,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3855,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3856,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3857,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3858,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3859,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3860,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3861,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3862,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3863,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3864,0,37,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
3865,1,6,0,0.35,0.25,5.65,0.05,0,3.72,1,0,0,3,2.25,2.513522863
3866,2,7,0,0.2,0.15,4.8,0.4,0,2.68,0.6,0,0,3,1.75,1.886466503
3867,-2,8,0,0.05,0.05,3.85,0.3,0,3.39,1,0,0,3,1.75,1.66455102
3868,0,9,0,0,0,2.25,0.15,0,2.225,0.7,0,0,3,0.25,1.013847113
3869,0,10,0,0,0,1.1,0.1,0,1.105,0.35,0,0,3,-0.1,0.39105168
3870,0,11,0,0,0,0.45,0.05,0,0.605,0.2,0,0,3,-0.05,0.125058204
3871,2,12,0,0,0,0.15,0,0,0.275,0.1,0,0,3,-0.1,0.125058204
3872,2,13,0,0,0,0,0,0,0.965,0,0,0,3,0.7,0.421123683
3873,2,14,0,0.4,0,0.4,0,0,1.96,0.8,0,0,3,1.4,0.902232289
3874,-1,15,0,0.3,0,0.7,0,0,4.01,1.4,0,0,3,1.7,1.674342871
3875,1,16,0,0.15,0,0.45,0.4,0,3.985,0.9,0.4,0,3,0.7,1.768124819
3876,0,17,0,0.1,0,0.25,0.3,0,2.38,0.5,0.3,0,3,0.7,0.930354834
3877,1,18,0,0.05,0,0.15,0.15,0,1.3,0.3,0.15,0,3,0.45,0.476207316
3878,3,19,0,0,0,0.05,0.1,0,0.77,0.1,0.1,0,3,0.55,0.358803153
3879,0,20,0,0,0.4,1.6,0.05,0,1.565,0,0.05,0,3,1.55,1.298074961
3880,1,21,0,0,0.3,1.2,0,0,1.035,0,0,0,3,1.1,0.922330976
3881,1,22,0,0,0.15,1,0,0,0.685,0,0,0,3,0.95,0.517737627
3882,2,23,0,0,0.1,1.1,0,0,0.505,0,0,0,3,1.05,0.430306941
3883,1,24,0,0,0.05,0.65,0,0,1.255,0.4,0,0,3,1.4,0.572436094
3884,3,25,0,0,0,0.65,0.4,0,5.165,2.7,0,0,3,1.25,2.243362904
3885,2,26,0,0,0.4,0.85,0.3,0,4.995,2.75,0,0,3,1.95,2.636384964
3886,2,27,0,0,0.3,1.3,0.15,0,4.12,2,0,0,3,2.1,2.22900939
3887,0,28,0,0,0.15,1.25,0.1,0,5.68,2.85,0,0,3,2.05,2.53890276
3888,2,29,0,0,0.1,0.75,0.05,0,3.62,1.85,0,0,3,1.25,1.674150467
3889,1,30,0,0,0.05,1.2,0,0,4.535,2,0,0,3,1.45,2.033615351
3890,1,31,0,0,0,1.2,0,0,3.185,1.35,0,0,3,1.3,1.38906765
3891,1,32,0,0,0,0.65,0,0,1.535,0.65,0,0,3,1.1,0.614934087
3892,0,33,0,0,0,2.35,0,0,1.6,0.3,0,0,3,1.05,0.811255217
3893,3,34,0,0,0,1.7,0,0,1.015,0.15,0,0,3,0.65,0.671048999
3894,2,35,0,0,0.4,3.2,0,0,3.525,0.8,0,0,3,1.5,2.476637363
3895,0,36,0,0.4,0.3,3.1,0,0,3.49,1,0,0,3,1.85,2.227884769
3896,0,37,0,0.3,0.15,1.75,0,0,1.965,0.6,0,0,3,1.1,1.161445856
3897,2,6,0,0,0.1,1.3,0.65,0,1.875,0.45,0,0,3,1.5,1.076967001
3898,0,7,0,0,0.05,1.05,0.4,0,1.395,0.3,0,0,3,1.7,0.624920726
3899,2,8,0,0,0,0.65,0.15,0,0.725,0.15,0,0,3,1,0.318068355
3900,0,9,0,0,0,2.75,0.9,0,2.235,0.1,0,0,3,1.35,1.221347332
3901,5,10,0,0,0,1.95,0.65,0,1.565,0.05,0,0,3,0.9,1.120017648
3902,0,11,0.4,0,0,2.15,0.3,0,0.99,0,0,0,3,2.4,0.828555703
3903,1,12,0.3,0,0,1.5,0.2,0,0.78,0,0,0,3,1.7,0.640699148
3904,1,13,0.15,0,0,0.75,0.1,0,1.86,0.4,0,0,3,1.25,0.937403083
3905,8,14,0.1,0,0,0.3,0,0,1.275,0.3,0,0,3,1.2,1.018895149
3906,2,15,0.05,0,0,0.15,0,0,3.065,0.55,0,0,3,3.9,1.472152233
3907,1,16,0,0,0,0.8,0.4,0,3.285,0.8,0,0,3,3.45,1.510158777
3908,7,17,0,0,0,0.6,0.3,0,2.71,0.5,0,0,3,2.35,1.636287332
3909,2,18,0,0,0,0.7,0.55,0,4.055,0.65,0,0,3,4.25,2.014213324
3910,2,19,0,0,0,0.5,0.4,0,2.86,0.45,0,0,3,3.65,1.401326418
3911,3,20,0,0,0.4,1.05,0.2,0,2.93,0.2,0,0,3,2.65,2.139509678
3912,1,21,0,0,0.7,1.5,0.5,0,3.42,0.1,0,0,3,2.85,2.752679348
3913,2,22,0,0,0.45,0.95,0.35,0,4.96,0.45,0,0,3,2.15,3.164618015
3914,2,23,0,0.4,0.65,2.1,0.15,0,4.315,1.1,0,0,3,1.85,3.139972687
3915,0,24,0,0.3,0.45,1.9,0.5,0,3.81,1.15,0,0,3,1.95,2.441104412
3916,1,25,0,0.15,0.2,1,0.35,0,2.31,0.7,0,0,3,1.15,1.350246906
3917,0,26,0,0.1,0.1,1.35,0.15,0,1.655,0.4,0,0,3,0.95,0.879412532
3918,1,27,0,0.05,0.05,0.9,0.1,0,0.855,0.2,0,0,3,0.6,0.44382146
3919,2,28,0,0,0,0.35,0.45,0,1.395,0.45,0,0,3,0.65,0.632374287
3920,0,29,0,0,0,0.2,0.3,0,1.15,0.3,0,0,3,1.2,0.385905981
3921,11,30,0,0,0,0.1,0.15,0,0.635,0.15,0,0,3,0.8,0.843079805
3922,2,31,0,0,0.4,1.6,0.1,0,4.83,0.9,0,0,3,4.8,2.997652054
3923,2,32,0,0,0.3,2,0.45,0,5.11,1.45,0,0,3,4.35,2.949800968
3924,2,33,0,0,0.15,3.2,0.3,0,4.24,1.3,0,0,3,3.15,2.42023921
3925,6,34,0,0,0.1,3.4,0.95,0,5.205,1.6,0,0,3,2.8,3.108776808
3926,2,35,0.4,0,0.45,3.25,1.9,0,7.28,2.65,0,0,3,4.05,4.557752132
3927,2,36,0.3,0,0.3,2.75,1.65,0,6.875,1.7,0,0,3,3.2,4.201818943
3928,1,37,0.15,0.4,0.15,2.4,2.15,0,6.985,2.05,0,0,3,2.6,3.875401497
3929,0,6,0,0,0,0.1,0.3,0,0.465,0,0,0,3,0.35,0.125058204
3930,0,7,0,0,0,0,0.2,0,0.245,0,0,0,3,0.15,0.125058204
3931,0,8,0,0,0,0,0.1,0,0.115,0,0,0,3,0.05,0.125058204
3932,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3933,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3934,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3935,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3936,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3937,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3938,1,15,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3939,3,16,0,0,0,0,0,0,0.72,0,0,0,3,0.4,0.35864222
3940,1,17,0,0,0.4,0.4,1.2,0,2.94,0.8,0,0,3,1.5,1.872097969
3941,0,18,0,0,0.3,0.7,0.9,0,2.51,0.6,0,0,3,1.45,1.500733137
3942,0,19,0,0,0.15,0.45,0.45,0,1.41,0.3,0,0,3,0.85,0.736804962
3943,0,20,0,0,0.1,0.25,0.3,0,0.855,0.2,0,0,3,0.5,0.373405099
3944,1,21,0,0,0.05,0.15,0.15,0,0.41,0.1,0,0,3,0.25,0.144100904
3945,3,22,0,0,0,0.45,0,0,0.855,0.4,0,0,3,0.45,0.398151249
3946,2,23,0,0,0.4,0.3,1.6,0,1.8,0.7,0,0,3,1.5,1.375615597
3947,7,24,0,0,0.3,1.75,1.2,0,3.2,0.45,0,0,3,1.85,2.468246222
3948,0,25,0,0,0.15,2.1,1,0,5.67,1.05,0,0,3,3.95,3.015751362
3949,0,26,0,0,0.1,1.25,0.7,0,3.79,0.75,0,0,3,2.75,1.928656816
3950,1,27,0,0,0.05,0.7,0.35,0,1.97,0.35,0,0,3,1.4,0.983309388
3951,2,28,0,0,0,0.4,0.5,0,1.93,0.2,0,0,3,1.2,0.971949935
3952,0,29,0,0,0,0.9,0.35,0,2,0.5,0,0,3,1.45,0.8569839
3953,0,30,0,0,0,0.6,0.15,0,1.02,0.3,0,0,3,0.75,0.346376985
3954,1,31,0,0,0,0.3,0.1,0,0.56,0.15,0,0,3,0.4,0.174397901
3955,1,32,0,0,0,0.2,0.05,0,0.34,0.1,0,0,3,0.65,0.125058204
3956,1,33,0,0,0,0.1,0.4,0,0.4,0.05,0,0,3,0.8,0.131499127
3957,10,34,0,0,0,0,0.3,0,0.73,0,0,0,3,0.85,0.863072872
3958,2,35,0,0,0.4,0.4,1.35,0,2.535,0,0,0,3,4.55,1.927535295
3959,2,36,0,0,0.3,0.7,2.6,0,4.555,1.2,0,0,3,4.1,2.696828127
3960,5,37,0,0,0.15,1.65,3.7,0,7.52,1.7,0,0,3,3.05,4.287988186
3961,0,6,0,0,0.15,0.85,0,0,2.15,0.45,0,0,3,1.05,1.086974621
3962,2,7,0,0,0.1,0.5,0,0,1.335,0.25,0,0,3,0.65,0.72993958
3963,2,8,0,0,0.05,0.65,0,0,5.43,0.9,0,0,3,1.1,2.705701113
3964,7,9,0,0.8,0,0.3,0,0,4.78,1.4,0,0,3,1.5,2.652225971
3965,7,10,0,0.6,0,0.15,0.4,0,7.66,1.7,0,0,3,3.75,4.076377869
3966,2,11,0,0.3,0,0.5,0.3,0,8.255,1.1,0,0,3,5.4,4.157025337
3967,12,12,0,0.2,0,0.75,0.55,0,6.115,1,0,0,3,4.25,3.709780693
3968,2,13,0.4,0.1,0,0.85,0.8,0,6.97,0.6,0,0,3,7.25,3.920269251
3969,1,14,0.3,0,0,0.95,0.5,0,5.35,0.25,0,0,3,5.75,2.96775341
3970,2,15,0.15,0,0,1.8,0.25,0,4.085,0.1,0,0,3,3.35,2.341044903
3971,9,16,0.1,0,0,2,0.95,0,3.245,0.45,0,0,3,2.7,2.289981604
3972,2,17,0.05,0,0.4,1.6,1.05,0,5.2,1.1,0,0,3,5.15,3.207844019
3973,2,18,0,0,0.3,1.35,0.6,0,4.675,1.15,0,0,3,4,2.7027421
3974,0,19,0,0,0.15,0.8,0.35,0,3.035,0.7,0,0,3,3,1.53748858
3975,3,20,0,0,0.1,0.35,0.2,0,1.73,0.4,0,0,3,1.9,0.991184115
3976,2,21,0,0,0.45,1.75,0.05,0,2.34,0.6,0,0,3,2.15,1.802610636
3977,3,22,0,0,0.3,2.05,0.4,0,2.42,0.75,0,0,3,2,1.719877243
3978,2,23,0,0,0.55,1.6,0.3,0,1.875,0.45,0,0,3,2.35,1.725435972
3979,1,24,0,0,0.4,1.4,0.15,0,1.485,0.25,0,0,3,2.3,1.269437313
3980,3,25,0,0,0.2,1.25,0.1,0,4.02,0.95,0,0,3,1.8,2.307570457
3981,5,26,0,0,0.5,2.65,0.05,0,4.41,0.65,0,0,3,2.2,3.237358809
3982,1,27,0.4,0,0.35,3.4,0,0,4.86,1.1,0,0,3,3.4,3.308169842
3983,1,28,0.3,0.4,0.15,2.9,0,0,4.765,1.6,0,0,3,2.55,2.842985153
3984,1,29,0.15,0.3,0.1,1.75,0,0,3.065,1,0,0,3,1.8,1.758373022
3985,1,30,0.1,0.15,0.05,0.95,0,0,1.65,0.5,0,0,3,1.5,0.90507412
3986,0,31,0.05,0.1,0,0.4,0,0,0.85,0.3,0,0,3,1.2,0.293056756
3987,0,32,0,0.05,0,0.1,0,0,0.295,0.1,0,0,3,0.6,0.125058204
3988,0,33,0,0,0,0,0,0,0.055,0,0,0,3,0.3,0.125058204
3989,0,34,0,0,0,0,0,0,0.015,0,0,0,3,0.15,0.125058204
3990,0,35,0,0,0,0,0,0,0,0,0,0,3,0.05,0.125058204
3991,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3992,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3993,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3994,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3995,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3996,1,9,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
3997,2,10,0,0,0,0.8,0.4,0,0.88,0,0,0,3,0.4,0.454842031
3998,2,11,0,0,0,3.4,0.7,0,1.46,0,0,0,3,1.1,1.010070443
3999,2,12,0,0,0,4.4,0.45,0,1.53,0,0,0,3,1.55,1.126951694
4000,2,13,0,0,0,3.55,0.25,0,3.37,1.2,0,0,3,1.8,1.766631484
4001,10,14,0,0,0,3.35,0.15,0,3.615,1.7,0,0,3,1.95,2.289727688
4002,2,15,0,0,0,2.85,0.45,0,5.31,1.05,0,0,3,5.2,2.772424936
4003,3,16,0,0,0,3.9,0.7,0,4.115,0.6,0,0,3,4.4,2.406688452
4004,2,17,0,0,0.4,4.5,0.85,0,2.92,0.35,0,0,3,3.6,2.367874384
4005,1,18,0,0,0.3,3.55,0.55,0,1.96,0.1,0,0,3,3.1,1.614795566
4006,1,19,0,0,0.15,2.85,0.3,0,1.085,0,0,0,3,2.15,0.897188067
4007,3,20,0,0,0.1,1.7,0.15,0,0.965,0.4,0,0,3,1.4,0.704308867
4008,2,21,0,0,0.45,4.75,0.05,0,2.365,0.7,0,0,3,2,2.062620163
4009,3,22,0,0,0.3,5.7,0.4,0,3.825,0.45,0,0,3,2.05,2.849936962
4010,0,23,0,0,0.55,6.2,0.3,0,3.85,0.25,0,0,3,2.4,3.091571569
4011,2,24,0,0,0.4,4,0.15,0,2.37,0.15,0,0,3,1.55,2.053987503
4012,6,25,0,0,0.2,3.35,0.1,0,1.77,0.05,0,0,3,1.6,1.686526775
4013,2,26,0.4,0.4,0.5,3.1,0.05,0,4.58,1.2,0,0,3,3.4,3.463479042
4014,0,27,0.3,0.3,0.75,2.5,0,0,3.25,0.9,0,0,3,3.05,2.877085686
4015,2,28,0.15,0.15,0.45,1.35,0,0,1.62,0.45,0,0,3,1.7,1.578175545
4016,2,29,0.1,0.1,0.25,3.55,0.8,0,2.315,0.7,0,0,3,1.8,1.807507873
4017,3,30,0.05,0.05,0.15,3.65,1,0,2.94,0.45,0,0,3,1.9,2.087737083
4018,1,31,0,0.4,0.45,3.25,1,0,3.695,0.55,0,0,3,2.2,2.742182255
4019,2,32,0,0.3,0.3,4.45,0.65,0,3.395,0.4,0,0,3,1.8,2.548304796
4020,2,33,0,0.15,0.15,4.1,0.35,0,2.43,0.2,0,0,3,1.85,1.801615
4021,1,34,0,0.1,0.1,4.25,0.15,0,2.925,0.9,0,0,3,1.95,1.781050086
4022,1,35,0,0.05,0.05,3.1,0.05,0,2.78,1.05,0,0,3,1.55,1.489101052
4023,2,36,0,0,0,2.45,0,0,1.845,0.6,0,0,3,1.25,1.016032457
4024,2,37,0,0,0,2.2,0,0,1.76,0.75,0,0,3,1.55,0.919427872
4025,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4026,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4027,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4028,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4029,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4030,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4031,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4032,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4033,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4034,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4035,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4036,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4037,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4038,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4039,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4040,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4041,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4042,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4043,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4044,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4045,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4046,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4047,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4048,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4049,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4050,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4051,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4052,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4053,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4054,0,35,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4055,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4056,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4057,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4058,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4059,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4060,1,9,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4061,1,10,0,0,0,0,0,0,0.36,0,0,0,3,0.4,0.125058204
4062,0,11,0,0,0,0,0,0,0.27,0,0,0,3,0.7,0.125058204
4063,0,12,0,0,0,0,0,0,0.135,0,0,0,3,0.45,0.125058204
4064,0,13,0,0,0,0,0,0,0.09,0,0,0,3,0.25,0.125058204
4065,0,14,0,0,0,0,0,0,0.045,0,0,0,3,0.15,0.125058204
4066,0,15,0,0,0,0,0,0,0,0,0,0,3,0.05,0.125058204
4067,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4068,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4069,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4070,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4071,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4072,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4073,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4074,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4075,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4076,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
4077,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
