,total_points_prev,assists,big_chances_created,clean_sheets,clearances_blocks_interceptions,dribbles,errors_leading_to_goal,ict_index,key_passes,penalties_missed,penalties_saved,total_points
17703,0,0,0,0,0,0,0,0,0,0,0,0
17704,0,0,0,0,0,0,0,0,0,0,0,0
17705,0,0,0,0,0,0,0,0,0,0,0,0
17706,0,0,0,0,0,0,0,0,0,0,0,0
17707,0,0,0,0,0,0,0,0,0,0,0,0
17708,0,0,0,0,0,0,0,0,0,0,0,0
17709,0,0,0,0,0,0,0,0,0,0,0,0
17710,2,0,0,0,0.6,0.6,0,4.265,0.7,0,0,1.45
17711,0,0,0,0,1.9,0.7,0,3.905,0.9,0,0,1.7
17712,0,0,0,0,1.35,0.5,0,2.355,0.55,0,0,1.05
17713,0,0,0,0,0.65,0.25,0,1.2,0.25,0,0,0.55
17714,0,0,0,0,0.4,0.1,0,0.57,0.15,0,0,0.3
17715,0,0,0,0,0.2,0.05,0,0.155,0.05,0,0,0.1
17716,1,0,0,0,0,0,0,0,0,0,0,0
17717,1,0,0,0,0,0,0,0.72,0,0,0,0.4
17718,2,0,0,0,0.4,0,0,1.74,0,0,0,0.7
17719,2,0,0,0.4,0.7,0,0,2.33,0,0,0,1.25
17720,-1,0,0,0.7,0.45,0.8,0,4.26,0,0,0,1.65
17721,2,0,0.4,0.45,0.25,1,0,6.655,0.8,0.4,0,0.65
17722,11,0,0.3,0.25,0.55,1,0,4.415,0.6,0.3,0,1.05
17723,0,0.4,0.55,0.55,1.95,1.05,0,9.015,1.1,0.15,0,5.15
17724,2,0.3,0.4,0.35,1.35,0.65,0,6.34,0.8,0.1,0,3.6
17725,2,0.15,0.2,0.15,1.1,0.7,0.4,3.565,0.4,0.05,0,2.6
17726,5,0.1,0.1,0.5,1.55,0.85,0.3,3.865,0.6,0,0,2.6
17727,5,0.45,0.45,0.35,1.35,0.5,0.15,5.965,1.6,0,0,3.45
17728,5,0.7,0.3,0.55,1.5,0.65,0.1,6.66,1.85,0,0,4
17729,8,0.85,0.15,0.4,2.2,0.45,0.05,7.39,1.55,0,0,4.55
17730,5,0.55,0.1,0.2,1.4,0.2,0,8.395,1.35,0,0,6.05
17731,5,0.7,0.05,0.1,1.5,0.5,0,9.535,1.6,0,0,5.9
17732,2,0.85,0,0.05,2.6,0.35,0,9.54,1.35,0,0,5.45
17733,5,0.5,0,0,3.65,0.15,0,6.415,0.75,0,0,4.1
17734,1,0.65,0,0,4.7,0.1,0,6.57,0.8,0,0,4.25
17735,2,0.45,0,0,4.65,0.05,0,5.465,1.3,0,0,2.95
17736,1,0.2,0,0.4,2.8,0.8,0,6.535,2.4,0,0,2.3
17737,0,0.1,0,0.3,2.25,1.4,0,4.71,1.6,0,0,1.75
17738,1,0.05,0,0.15,1.3,0.9,0,2.54,0.85,0,0,0.95
17739,1,0,0,0.1,0.5,0.5,0,1.865,0.9,0,0,0.8
17740,5,0,0,0.05,0.6,0.3,0,1.22,0.5,0,0,0.9
17741,1,0,0,0,0.4,0.1,0,2.67,0.15,0,0,2.5
17742,0,0,0,0,0,0,0,0,0,0,0,0
17743,0,0,0,0,2.4,0,0,0.4,0,0,0,0
17744,7,0,0,0,4.2,0,0,0.9,0,0,0,0
17745,2,0.4,0.4,0,7.1,0,0,2.56,0.4,0,0,2.8
17746,0,0.3,0.3,0,10.4,0.4,0,3.035,0.3,0,0,2.9
17747,2,0.15,0.15,0,6.75,0.3,0,1.865,0.15,0,0,1.65
17748,0,0.1,0.1,0,9.1,0.55,0,2.27,0.1,0,0,1.8
17749,11,0.05,0.05,0,8.15,0.4,0,2.125,0.05,0,0,1.15
17750,9,0,0,0,6.3,0.2,0,4.58,0,0,0,4.8
17751,8,0,0,0.4,6.45,0.1,0,3.72,0,0,0,7.1
17752,1,0,0,0.7,8.85,0.85,0,3.28,0,0,0,7.65
17753,0,0,0,0.45,5.4,0.6,0,3.69,0,0,0,5.25
17754,0,0,0,0.25,2.75,0.3,0,2.24,0,0,0,2.95
17755,0,0,0,0.15,1.55,0.2,0,0.98,0,0,0,1.4
17756,0,0,0,0.05,0.6,0.1,0,0.555,0,0,0,0.5
17757,0,0,0,0,0,0,0,0.2,0,0,0,0.05
17758,0,0,0,0,0,0,0,0,0,0,0,0
17759,0,0,0,0,0,0,0,0,0,0,0,0
17760,0,0,0,0,0,0,0,0,0,0,0,0
17761,0,0,0,0,0,0,0,0,0,0,0,0
17762,1,0,0,0,0,0,0,0,0,0,0,0
17763,0,0,0,0,0.8,0,0,0.56,0,0,0,0.4
17764,0,0,0,0,0.6,0,0,0.42,0,0,0,0.3
17765,0,0,0,0,0.3,0,0,0.21,0,0,0,0.15
17766,0,0,0,0,0.2,0,0,0.14,0,0,0,0.1
17767,7,0,0,0,0.1,0,0,0.07,0,0,0,0.05
17768,1,0,0,0.4,3.6,0.4,0,0.84,0,0,0,2.8
17769,1,0,0,0.3,6.3,0.3,0.8,1.51,0,0,0,2.5
17770,1,0,0,0.15,7.25,0.15,0.6,1.855,0,0,0,1.75
17771,8,0,0,0.1,7.05,0.5,0.3,2,0,0,0,1.55
17772,12,0,0,0.45,8.35,0.35,0.2,2.175,0,0,0,4.1
17773,2,0.4,0.4,0.7,8.75,0.15,0.1,3.4,0.4,0,0,7.5
17774,0,0,0,0,6.9,0.2,0,2.28,0.3,0,0,1.8
17775,0,0,0,0,7.6,0.1,0,2.685,0.15,0,0,1.1
17776,1,0,0,0,4.7,0,0,1.7,0.1,0,0,0.55
17777,0,0,0,0,3.2,0,0,1.855,0.05,0,0,0.7
17778,1,0,0,0,1.8,0,0,1.185,0,0,0,0.4
17779,2,0,0,0,3.15,0.8,0,1.145,0,0,0,0.55
17780,0,0,0,0,2.8,0.6,0,1.78,0.4,0,0,1.2
17781,0,0,0,0,1.6,0.3,0,1.16,0.3,0,0,0.8
17782,0,0,0,0,0.9,0.2,0,0.555,0.15,0,0,0.4
17783,0,0,0,0,0.5,0.1,0,0.345,0.1,0,0,0.25
17784,1,0,0,0,0.1,0,0,0.135,0.05,0,0,0.1
17785,2,0,0,0,0.8,0,0,0.56,0,0,0,0.4
17786,0,0,0,0,3,0,0,1.54,0.4,0,0,1.1
17787,0,0,0,0,2.1,0,0,1.05,0.3,0,0,0.75
17788,1,0,0,0,1.1,0,0,0.56,0.15,0,0,0.4
17789,6,0,0,0,0.7,0,0,0.75,0.1,0,0,0.65
17790,1,0,0,0.4,2.3,1.6,0,1.16,0.05,0,0,2.8
17791,9,0,0,0.3,2.3,1.2,0,1.05,0,0,0,2.35
17792,0,0,0,0.55,3.35,0.6,0,3.16,0.8,0,0,4.9
17793,2,0,0,0.4,5.9,0.8,0,2.975,0.6,0,0,3.5
17794,1,0,0,0.2,6.3,0.9,0,2.625,0.3,0,0,2.55
17795,1,0,0,0.1,4.55,0.85,0,3.225,0.6,0,0,1.95
17796,2,0,0,0.05,5.85,0.55,0,2.825,0.4,0,0,1.45
17797,0,0,0,0,8.55,0.3,0,2.315,0.15,0,0,1.45
17798,0,0,0,0,5.3,0.15,0,1.41,0.1,0,0,0.95
17799,0,0,0,0,2.7,0.05,0,0.695,0.05,0,0,0.45
17800,1,0,0,0,1.6,0,0,0.3,0,0,0,0.25
17801,0,0,0,0,0.6,0.4,0,0.1,0,0,0,0.5
17802,0,0,0,0,0,0.3,0,0,0,0,0,0.3
17803,0,0,0,0,0,0.15,0,0,0,0,0,0.15
17804,0,0,0,0,0,0.1,0,0,0,0,0,0.1
17805,0,0,0,0,0,0.05,0,0,0,0,0,0.05
17806,0,0,0,0,0.45,0.05,0,0.23,0,0,0,0.35
17807,1,0,0,0,0,0,0,0.06,0,0,0,0.15
17808,1,0,0,0,0.4,0.4,0,0.36,0,0,0,0.5
17809,0,0,0,0,0.3,0.3,0,0.3,0,0,0,0.75
17810,0,0,0,0,0.15,0.15,0,0.15,0,0,0,0.45
17811,0,0,0,0,0.1,0.1,0,0.095,0,0,0,0.25
17812,0,0,0,0,0.05,0.05,0,0.05,0,0,0,0.15
17813,0,0,0,0,0,0,0,0.005,0,0,0,0.05
17814,0,0,0,0,0,0,0,0,0,0,0,0
17815,0,0,0,0,0,0,0,0,0,0,0,0
17816,0,0,0,0,0,0,0,0,0,0,0,0
17817,0,0,0,0,0,0,0,0,0,0,0,0
17818,1,0,0,0,0,0,0,0,0,0,0,0
17819,0,0,0,0,0,0,0,0.08,0,0,0,0.4
17820,0,0,0,0,0,0,0,0.06,0,0,0,0.3
17821,6,0,0,0,0,0,0,0.03,0,0,0,0.15
17822,0,0,0,0.4,2,0,0,0.62,0,0,0,2.5
17823,6,0,0,0.3,1.5,0,0,0.46,0,0,0,1.85
17824,1,0,0,0.55,2.35,0,0,0.745,0,0,0,3.3
17825,0,0,0,0.4,1.7,0,0,0.62,0,0,0,2.8
17826,0,0,0,0.2,0.85,0,0,0.33,0,0,0,1.5
17827,0,0,0,0.1,0.4,0,0,0.16,0,0,0,0.75
17828,2,0,0,0.05,0.2,0,0,0.085,0,0,0,0.4
17829,1,0,0,0,2.4,0.4,0,0.77,0,0,0,0.85
17830,1,0,0,0,1.8,0.3,0,0.97,0,0,0,1
17831,0,0,0,0,0.9,0.15,0,0.985,0,0,0,1
17832,0,0,0,0,0.6,0.1,0,0.64,0,0,0,0.65
17833,0,0,0,0,0.3,0.05,0,0.345,0,0,0,0.35
17834,1,0,0,0,0,0,0,0.15,0,0,0,0.15
17835,0,0,0,0,0,0,0,0.05,0,0,0,0.45
17836,0,0,0,0,0,0,0,0,0,0,0,0.3
17837,0,0,0,0,0,0,0,0,0,0,0,0.15
17838,0,0,0,0,0,0,0,0,0,0,0,0
17839,0,0,0,0,0,0,0,0,0,0,0,0
17840,0,0,0,0,0,0,0,0,0,0,0,0
17841,0,0,0,0,0,0,0,0,0,0,0,0
17842,0,0,0,0,0,0,0,0,0,0,0,0
17843,0,0,0,0,0,0,0,0,0,0,0,0
17844,0,0,0,0,0,0,0,0,0,0,0,0
17845,0,0,0,0,0,0,0,0,0,0,0,0
17846,0,0,0,0,0,0,0,0,0,0,0,0
17847,0,0,0,0,0,0,0,0,0,0,0,0
17848,0,0,0,0,0,0,0,0,0,0,0,0
17849,0,0,0,0,0,0,0,0,0,0,0,0
17850,0,0,0,0,0,0,0,0,0,0,0,0
17851,0,0,0,0,0,0,0,0,0,0,0,0
17852,0,0,0,0,0,0,0,0,0,0,0,0
17853,0,0,0,0,0,0,0,0,0,0,0,0
17854,0,0,0,0,0,0,0,0,0,0,0,0
17855,0,0,0,0,0,0,0,0,0,0,0,0
17856,0,0,0,0,0,0,0,0,0,0,0,0
17857,0,0,0,0,0,0,0,0,0,0,0,0
17858,0,0,0,0,0,0,0,0,0,0,0,0
17859,0,0,0,0,0,0,0,0,0,0,0,0
17860,0,0,0,0,0,0,0,0,0,0,0,0
17861,0,0,0,0,0,0,0,0,0,0,0,0
17862,0,0,0,0,0,0,0,0,0,0,0,0
17863,0,0,0,0,0,0,0,0,0,0,0,0
17864,0,0,0,0,0,0,0,0,0,0,0,0
17865,0,0,0,0,0,0,0,0,0,0,0,0
17866,0,0,0,0,0,0,0,0,0,0,0,0
17867,0,0,0,0,0,0,0,0,0,0,0,0
17868,0,0,0,0,0,0,0,0,0,0,0,0
17869,0,0,0,0,0,0,0,0,0,0,0,0
17870,0,0,0,0,0,0,0,0,0,0,0,0
17871,1,0,0,0,0,0,0,0,0,0,0,0
17872,0,0,0,0,0,0,0,0.08,0,0,0,0.4
17873,0,0,0,0,0,0,0,0.06,0,0,0,0.3
17874,0,0,0,0,0,0,0,0.03,0,0,0,0.15
17875,0,0,0,0,0,0,0,0.02,0,0,0,0.1
17876,0,0,0,0,0,0,0,0.01,0,0,0,0.05
17877,0,0,0,0,0,0,0,0,0,0,0,0
17878,0,0,0,0,0,0,0,0,0,0,0,0
17879,0,0,0,0,0,0,0,0,0,0,0,0
17880,0,0,0,0,0,0,0,0,0,0,0,0
17881,0,0,0,0,0,0,0,0,0,0,0,0
17882,0,0,0,0,0,0,0,0,0,0,0,0
17883,0,0,0,0,0,0,0,0,0,0,0,0
17884,0,0,0,0,0,0,0,0,0,0,0,0
17885,0,0,0,0,0,0,0,0,0,0,0,0
17886,0,0,0,0,0,0,0,0,0,0,0,0
17887,0,0,0,0,0,0,0,0,0,0,0,0
17888,0,0,0,0,0,0,0,0,0,0,0,0
17889,0,0,0,0,0,0,0,0,0,0,0,0
17890,0,0,0,0,0,0,0,0,0,0,0,0
17891,0,0,0,0,0,0,0,0,0,0,0,0
17892,0,0,0,0,0,0,0,0,0,0,0,0
17893,0,0,0,0,0,0,0,0,0,0,0,0
17894,0,0,0,0,0,0,0,0,0,0,0,0
17895,0,0,0,0,0,0,0,0,0,0,0,0
17896,0,0,0,0,0,0,0,0,0,0,0,0
17897,0,0,0,0,0,0,0,0,0,0,0,0
17898,0,0,0,0,0,0,0,0,0,0,0,0
17899,0,0,0,0,0,0,0,0,0,0,0,0
17900,0,0,0,0,0,0,0,0,0,0,0,0
17901,0,0,0,0,0,0,0,0,0,0,0,0
17902,0,0,0,0,0.05,0.1,0,0.03,0,0,0,0.05
17903,0,0,0,0,0,0,0,0,0,0,0,0
17904,0,0,0,0,0,0,0,0,0,0,0,0
17905,0,0,0,0,0,0,0,0,0,0,0,0
17906,0,0,0,0,0,0,0,0,0,0,0,0
17907,0,0,0,0,0,0,0,0,0,0,0,0
17908,0,0,0,0,0,0,0,0,0,0,0,0
17909,0,0,0,0,0,0,0,0,0,0,0,0
17910,0,0,0,0,0,0,0,0,0,0,0,0
17911,0,0,0,0,0,0,0,0,0,0,0,0
17912,0,0,0,0,0,0,0,0,0,0,0,0
17913,0,0,0,0,0,0,0,0,0,0,0,0
17914,0,0,0,0,0,0,0,0,0,0,0,0
17915,0,0,0,0,0,0,0,0,0,0,0,0
17916,0,0,0,0,0,0,0,0,0,0,0,0
17917,0,0,0,0,0,0,0,0,0,0,0,0
17918,0,0,0,0,0,0,0,0,0,0,0,0
17919,0,0,0,0,0,0,0,0,0,0,0,0
17920,0,0,0,0,0,0,0,0,0,0,0,0
17921,0,0,0,0,0,0,0,0,0,0,0,0
17922,0,0,0,0,0,0,0,0,0,0,0,0
17923,0,0,0,0,0,0,0,0,0,0,0,0
17924,0,0,0,0,0,0,0,0,0,0,0,0
17925,0,0,0,0,0,0,0,0,0,0,0,0
17926,0,0,0,0,0,0,0,0,0,0,0,0
17927,0,0,0,0,0,0,0,0,0,0,0,0
17928,0,0,0,0,0,0,0,0,0,0,0,0
17929,0,0,0,0,0,0,0,0,0,0,0,0
17930,0,0,0,0,0,0,0,0,0,0,0,0
17931,0,0,0,0,0,0,0,0,0,0,0,0
17932,0,0,0,0,0,0,0,0,0,0,0,0
17933,0,0,0,0,0,0,0,0,0,0,0,0
17934,0,0,0,0,0,0,0,0,0,0,0,0
17935,0,0,0,0,0,0,0,0,0,0,0,0
17936,0,0,0,0,0,0,0,0,0,0,0,0
17937,0,0,0,0,0,0,0,0,0,0,0,0
17938,0,0,0,0,0,0,0,0,0,0,0,0
17939,0,0,0,0,0,0,0,0,0,0,0,0
17940,0,0,0,0,0,0,0,0,0,0,0,0
17941,0,0,0,0,0,0,0,0,0,0,0,0
17942,0,0,0,0,0,0,0,0,0,0,0,0
17943,0,0,0,0,0,0,0,0,0,0,0,0
17944,0,0,0,0,0,0,0,0,0,0,0,0
17945,0,0,0,0,0,0,0,0,0,0,0,0
17946,0,0,0,0,0,0,0,0,0,0,0,0
17947,0,0,0,0,0,0,0,0,0,0,0,0
17948,0,0,0,0,0,0,0,0,0,0,0,0
17949,0,0,0,0,0,0,0,0,0,0,0,0
17950,0,0,0,0,0,0,0,0,0,0,0,0
17951,0,0,0,0,0,0,0,0,0,0,0,0
17952,0,0,0,0,0,0,0,0,0,0,0,0
17953,0,0,0,0,0,0,0,0,0,0,0,0
17954,0,0,0,0,0,0,0,0,0,0,0,0
17955,0,0,0,0,0,0,0,0,0,0,0,0
17956,0,0,0,0,0,0,0,0,0,0,0,0
17957,0,0,0,0,0,0,0,0,0,0,0,0
17958,0,0,0,0,0,0,0,0,0,0,0,0
17959,0,0,0,0,0,0,0,0,0,0,0,0
17960,0,0,0,0,0,0,0,0,0,0,0,0
17961,0,0,0,0,0,0,0,0,0,0,0,0
17962,0,0,0,0,0,0,0,0,0,0,0,0
17963,0,0,0,0,0.05,0.05,0,0.115,0,0,0,0.05
17964,0,0,0,0,0,0,0,0,0,0,0,0
17965,0,0,0,0,0,0,0,0,0,0,0,0
17966,0,0,0,0,0,0,0,0,0,0,0,0
17967,0,0,0,0,0,0,0,0,0,0,0,0
17968,0,0,0,0,0,0,0,0,0,0,0,0
17969,0,0,0,0,0,0,0,0,0,0,0,0
17970,0,0,0,0,0,0,0,0,0,0,0,0
17971,0,0,0,0,0,0,0,0,0,0,0,0
17972,0,0,0,0,0,0,0,0,0,0,0,0
17973,0,0,0,0,0,0,0,0,0,0,0,0
17974,0,0,0,0,0,0,0,0,0,0,0,0
17975,0,0,0,0,0,0,0,0,0,0,0,0
17976,0,0,0,0,0,0,0,0,0,0,0,0
17977,0,0,0,0,0,0,0,0,0,0,0,0
17978,0,0,0,0,0,0,0,0,0,0,0,0
17979,0,0,0,0,0,0,0,0,0,0,0,0
17980,0,0,0,0,0,0,0,0,0,0,0,0
17981,0,0,0,0,0,0,0,0,0,0,0,0
17982,0,0,0,0,0,0,0,0,0,0,0,0
17983,0,0,0,0,0,0,0,0,0,0,0,0
17984,0,0,0,0,0,0,0,0,0,0,0,0
17985,0,0,0,0,0,0,0,0,0,0,0,0
17986,0,0,0,0,0,0,0,0,0,0,0,0
17987,0,0,0,0,0,0,0,0,0,0,0,0
17988,0,0,0,0,0,0,0,0,0,0,0,0
17989,0,0,0,0,0,0,0,0,0,0,0,0
17990,0,0,0,0,0,0,0,0,0,0,0,0
17991,0,0,0,0,0,0,0,0,0,0,0,0
17992,0,0,0,0,0,0,0,0,0,0,0,0
17993,0,0,0,0,0,0,0,0,0,0,0,0
17994,0,0,0,0,0,0,0,0,0,0,0,0
17995,0,0,0,0,0,0,0,0,0,0,0,0
17996,0,0,0,0,0,0,0,0,0,0,0,0
17997,0,0,0,0,0,0,0,0,0,0,0,0
17998,0,0,0,0,0,0,0,0,0,0,0,0
17999,0,0,0,0,0,0,0,0,0,0,0,0
18000,0,0,0,0,0,0,0,0,0,0,0,0
18001,0,0,0,0,0,0,0,0,0,0,0,0
18002,0,0,0,0,0,0,0,0,0,0,0,0
18003,0,0,0,0,0,0,0,0,0,0,0,0
18004,0,0,0,0,0,0,0,0,0,0,0,0
18005,0,0,0,0,0,0,0,0,0,0,0,0
18006,0,0,0,0,0,0,0,0,0,0,0,0
18007,0,0,0,0,0,0,0,0,0,0,0,0
18008,0,0,0,0,0,0,0,0,0,0,0,0
18009,0,0,0,0,0,0,0,0,0,0,0,0
18010,0,0,0,0,0,0,0,0,0,0,0,0
18011,0,0,0,0,0,0,0,0,0,0,0,0
18012,0,0,0,0,0,0,0,0,0,0,0,0
18013,0,0,0,0,0,0,0,0,0,0,0,0
18014,0,0,0,0,0,0,0,0,0,0,0,0
18015,0,0,0,0,0,0,0,0,0,0,0,0
18016,0,0,0,0,0,0,0,0,0,0,0,0
18017,0,0,0,0,0,0,0,0,0,0,0,0
18018,0,0,0,0,0,0,0,0,0,0,0,0
18019,0,0,0,0,0,0,0,0,0,0,0,0
18020,0,0,0,0,0,0,0,0,0,0,0,0
18021,0,0,0,0,0,0,0,0,0,0,0,0
18022,0,0,0,0,0,0,0,0,0,0,0,0
18023,0,0,0,0,0,0,0,0,0,0,0,0
18024,0,0,0,0,0,0,0,0,0,0,0,0
18025,0,0,0,0,0,0,0,0,0,0,0,0
18026,0,0,0,0,0,0,0,0,0,0,0,0
18027,0,0,0,0,0,0,0,0,0,0,0,0
18028,0,0,0,0,0,0,0,0,0,0,0,0
18029,0,0,0,0,0,0,0,0,0,0,0,0
18030,0,0,0,0,0,0,0,0,0,0,0,0
18031,0,0,0,0,0,0,0,0,0,0,0,0
18032,0,0,0,0,0,0,0,0,0,0,0,0
18033,0,0,0,0,0,0,0,0,0,0,0,0
18034,0,0,0,0,0,0,0,0,0,0,0,0
18035,0,0,0,0,0,0,0,0,0,0,0,0
18036,0,0,0,0,0,0,0,0,0,0,0,0
18037,0,0,0,0,0,0,0,0,0,0,0,0
18038,0,0,0,0,0,0,0,0,0,0,0,0
18039,0,0,0,0,0,0,0,0,0,0,0,0
18040,0,0,0,0,0,0,0,0,0,0,0,0
18041,0,0,0,0,0,0,0,0,0,0,0,0
18042,0,0,0,0,0,0,0,0,0,0,0,0
18043,0,0,0,0,0,0,0,0,0,0,0,0
18044,0,0,0,0,0,0,0,0,0,0,0,0
18045,0,0,0,0,0,0,0,0,0,0,0,0
18046,0,0,0,0,0,0,0,0,0,0,0,0
18047,0,0,0,0,0,0,0,0,0,0,0,0
18048,2,0,0,0,0,0,0,0,0,0,0,0
18049,2,0,0,0,3.2,0,0,1.04,0,0,0,0.8
18050,2,0,0,0,6.8,0,0,2.62,0.4,0,0,1.4
18051,2,0,0,0,8.5,0.8,0,3.69,0.3,0,0,1.7
18052,2,0,0,0.4,8.25,2.2,0,4.43,0.55,0,0,1.9
18053,2,0,0,0.3,8.3,1.9,0,3.6,0.4,0,0,2
18054,0,0,0,0.15,7.4,1.1,0,3.205,0.2,0,0,2
18055,0,0,0,0.1,4.2,0.65,0,1.905,0.1,0,0,1.2
18056,0,0,0,0.05,2.05,0.3,0,0.88,0.05,0,0,0.6
18057,0,0,0,0,1,0.05,0,0.385,0,0,0,0.3
18058,0,0,0,0,0,0,0,0,0,0,0,0
18059,0,0,0,0,0,0,0,0,0,0,0,0
18060,0,0,0,0,0,0,0,0,0,0,0,0
18061,0,0,0,0,0,0,0,0,0,0,0,0
18062,0,0,0,0,0,0,0,0,0,0,0,0
18063,0,0,0,0,0,0,0,0,0,0,0,0
18064,0,0,0,0,0,0,0,0,0,0,0,0
18065,0,0,0,0,0,0,0,0,0,0,0,0
18066,0,0,0,0,0,0,0,0,0,0,0,0
18067,0,0,0,0,0,0,0,0,0,0,0,0
18068,0,0,0,0,0,0,0,0,0,0,0,0
18069,0,0,0,0,0,0,0,0,0,0,0,0
18070,0,0,0,0,0,0,0,0,0,0,0,0
18071,0,0,0,0,0,0,0,0,0,0,0,0
18072,0,0,0,0,0,0,0,0,0,0,0,0
18073,0,0,0,0,0,0,0,0,0,0,0,0
18074,0,0,0,0,1.6,2.3,0,4.26,1,0,0,1.9
18075,0,0,0,0,0.9,1.3,0,2.425,0.5,0,0,1.2
18076,0,0,0,0,0.45,0.65,0,1.08,0.2,0,0,0.6
18077,0,0,0,0,0.25,0.3,0,0.52,0.1,0,0,0.3
18078,0,0,0,0,0.05,0.05,0,0.11,0,0,0,0.1
18079,0,0,0,0,0,0,0,0,0,0,0,0
18080,0,0,0,0,0,0,0,0,0,0,0,0
18081,0,0,0,0,0,0,0,0,0,0,0,0
18082,0,0,0,0,0,0,0,0,0,0,0,0
18083,0,0,0,0,0,0,0,0,0,0,0,0
18084,0,0,0,0,0,0,0,0,0,0,0,0
18085,0,0,0,0,0,0,0,0,0,0,0,0
18086,0,0,0,0,0,0,0,0,0,0,0,0
18087,0,0,0,0,0,0,0,0,0,0,0,0
18088,0,0,0,0,0,0,0,0,0,0,0,0
18089,0,0,0,0,0,0,0,0,0,0,0,0
18090,0,0,0,0,0.05,0,0,0.005,0,0,0,0.15
18091,1,0,0,0,0,0,0,0,0,0,0,0.05
18092,0,0,0,0,0.4,0,0,0.16,0,0,0,0.4
18093,0,0,0,0,0.3,0,0,0.12,0,0,0,0.3
18094,0,0,0,0,0.15,0,0,0.06,0,0,0,0.15
18095,0,0,0,0,0.1,0,0,0.04,0,0,0,0.1
18096,0,0,0,0,0.05,0,0,0.02,0,0,0,0.05
18097,0,0,0,0,0,0,0,0,0,0,0,0
18098,0,0,0,0,0,0,0,0,0,0,0,0
18099,0,0,0,0,0,0,0,0,0,0,0,0
18100,0,0,0,0,0,0,0,0,0,0,0,0
18101,0,0,0,0,0,0,0,0,0,0,0,0
18102,0,0,0,0,0,0,0,0,0,0,0,0
18103,1,0,0,0,0,0,0,0,0,0,0,0
18104,0,0,0,0,0,0.4,0,0.04,0,0,0,0.4
18105,0,0,0,0,0,0.3,0,0.03,0,0,0,0.3
18106,1,0,0,0,0,0.15,0,0.015,0,0,0,0.15
18107,1,0,0,0,0,0.1,0,0.01,0,0,0,0.5
18108,4,0,0,0,0,0.05,0,0.165,0,0,0,0.75
18109,15,0.4,0.4,0,0.8,0.4,0,2.84,0.4,0,0,2.05
18110,2,0.3,0.3,0,1.4,0.7,0,11.06,0.7,0,0,7.45
18111,1,0.15,0.15,0,0.9,0.85,0,10.94,0.85,0,0,6.05
18112,2,0.1,0.1,0,1.7,3.75,0,8.35,0.95,0,0,3.7
18113,2,0.05,0.05,0,2,3.5,0,7.845,1,0,0,3.1
18114,3,0,0,0,1.95,2.35,0,7.57,1,0,0,2.5
18115,5,0,0,0.4,1.2,1.85,0,4.925,0.6,0,0,2.3
18116,2,0.4,0.8,0.3,0.65,2.65,0,6.88,1.5,0,0,3.45
18117,3,0.3,1,0.15,1.1,1.55,0,5.485,1.45,0,0,3.05
18118,2,0.15,1,0.5,1.9,1.95,0,4.38,1.2,0,0,2.95
18119,8,0.1,0.65,0.35,1.6,1.35,0,4.93,1.55,0,0,2.65
18120,6,0.05,0.35,0.55,1.35,1.45,0,6.2,1,0,0,4.7
18121,0,0.4,0.15,0.8,1.65,2.1,0,5.48,0.85,0,0,5.5
18122,3,0,0,0.05,0.6,0,0,2.67,0,0,0,2
18123,2,0,0,0,0.6,0,0,2.905,0.4,0,0,2.2
18124,2,0,0,0,1.55,0,0,2.23,0.3,0,0,2.15
18125,3,0,0,0,1.85,0,0,1.865,0.15,0,0,2.05
18126,1,0,0,0,2.35,0,0,3.785,0.1,0,0,2.45
18127,1,0,0,0,2.35,0,0,2.925,0.05,0,0,1.95
18128,2,0,0,0,2.2,0,0,2.045,0.4,0,0,1.45
18129,0,0,0,0,1.7,0,0.4,2.77,0.7,0,0,1.65
18130,13,0,0,0,0.95,0,0.3,2.1,0.45,0,0,1
18131,9,0,0,0.4,0.45,0,0.15,2.645,0.25,0,0.4,5.65
18132,2,0,0,0.7,0.2,0,0.1,2.64,0.15,0,0.3,7.75
18133,10,0,0,0.45,2.05,0,0.05,2.12,0.05,0,0.15,5.55
18134,2,0,0,0.65,2.7,0,0,2.3,0,0,0.1,7.25
18135,9,0,0,0.45,1.65,0,0,2.01,0,0,0.05,5.65
18136,10,0,0,0.6,1.75,0,0,2.88,0,0,0,6.35
18137,2,0,0,0.8,1.95,0,0,2.745,0,0,0,8.1
18138,2,0,0,0.5,1.05,0,0,3.06,0,0,0,5.85
18139,2,0,0,0.25,1.3,0,0,3.065,0,0,0,3.9
18140,3,0,0,0.15,1.3,0,0,3.35,0,0,0,3.15
18141,2,0,0,0.05,1.1,0,0,2.955,0,0,0,2.8
18142,0,0,0,0,1.45,0,0,1.925,0,0,0,2.3
18143,3,0,0,0,0.95,0,0,1.775,0,0,0,1.35
18144,3,0,0,0,0.45,0,0,1.665,0,0,0,1.9
18145,3,0,0,0,0.65,0,0,2.06,0,0,0,2.45
18146,7,0,0,0,0.8,0,0,3.35,0,0,0,2.65
18147,3,0,0,0.4,0.85,0,0,3.29,0,0,0,4.45
18148,1,0,0,0.3,0.95,0,0,2.62,0,0,0,4.2
18149,10,0,0,0.15,0.6,0,0,1.81,0,0,0,2.8
18150,4,0,0,0.5,0.3,0,0,1.8,0,0,0,5.6
18151,6,0,0,0.35,0.95,0,0,2.265,0,0,0,5.4
